transect_id,species_name,species_code,total_length,abundance
2016_84,diplectrum_radiale,dip_rad,5,2
2016_84,coryphopterus_glaucofraenum,cor_gla,10,8
2016_84,coryphopterus_glaucofraenum,cor_gla,2,10
2016_84,ctenogobius_saepepallens,cte_sae,8,2
2016_85,abudefduf_saxatilis,abu_sax,15,23
2016_85,odontoscion_dentex,odo_den,20,2
2016_85,pareques_acuminatus,par_acu,15,3
2016_85,sparisoma_axillare,spa_axi,25,2
2016_85,haemulon_aurolineatum,hae_aur,12,25
2016_85,anisotremus_virginicus,ani_vir,30,25
2016_85,holocentrus_adscensionis,hol_ads,25,4
2016_85,epinephelus_marginatus,epi_mar,15,2
2016_85,mycteroperca_acutirostris,myc_acu,15,2
2016_85,diplodus_argenteus,dip_arg,5,10
2016_85,kyphosus_vaigiensis,kyp_vai,25,2
2016_85,sphoeroides_greeleyi,sph_gre,10,2
2016_85,stegastes_fuscus,ste_fus,12,25
2016_85,stegastes_fuscus,ste_fus,5,2
2016_85,stegastes_variabilis,ste_var,2,2
2016_85,malacoctenus_delalandii,mal_del,8,5
2016_85,emblemariopsis_signifer,emb_sig,2,5
2016_85,parablennius_pilicornis,par_pil,8,2
2016_85,parablennius_marmoreus,par_mar,8,2
2016_86,abudefduf_saxatilis,abu_sax,15,20
2016_86,priacanthus_arenatus,pri_are,35,2
2016_86,anisotremus_virginicus,ani_vir,25,4
2016_86,anisotremus_virginicus,ani_vir,35,2
2016_86,haemulon_aurolineatum,hae_aur,20,30
2016_86,sardinella_brasiliensis,sar_bra,3,5000
2016_86,sphyraena_picudilla,sph_pic,8,10
2016_86,mycteroperca_acutirostris,myc_acu,15,2
2016_86,emblemariopsis_signifer,emb_sig,3,7
2016_86,malacoctenus_delalandii,mal_del,5,7
2016_86,fistularia_tabacaria,fis_tab,100,1
2016_86,nicholsina_usta,nic_ust,15,1
2016_86,sparisoma_frondosum,spa_fro,10,5
2016_86,stegastes_fuscus,ste_fus,12,25
2016_86,hypleurochilus_fissicornis,hyp_fis,8,2
2016_87,abudefduf_saxatilis,abu_sax,15,30
2016_87,kyphosus_vaigiensis,kyp_vai,40,2
2016_87,haemulon_aurolineatum,hae_aur,2,500
2016_87,chaetodon_striatus,cha_str,12,2
2016_87,odontoscion_dentex,odo_den,15,2
2016_87,holocentrus_adscensionis,hol_ads,25,2
2016_87,epinephelus_marginatus,epi_mar,15,2
2016_87,pempheris_schomburgkii,pem_sch,7,50
2016_87,sardinella_brasiliensis,sar_bra,3,5000
2016_87,sardinella_brasiliensis,sar_bra,5,5000
2016_87,emblemariopsis_signifer,emb_sig,3,10
2016_87,paraclinus_spectator,par_spe,5,1
2016_87,anisotremus_virginicus,ani_vir,15,10
2016_87,diplodus_argenteus,dip_arg,15,10
2016_87,mycteroperca_acutirostris,myc_acu,30,1
2016_87,stegastes_fuscus,ste_fus,12,24
2016_88,abudefduf_saxatilis,abu_sax,20,25
2016_88,haemulon_aurolineatum,hae_aur,12,5
2016_88,kyphosus_vaigiensis,kyp_vai,30,2
2016_88,orthopristis_ruber,ort_rub,15,2
2016_88,haemulon_atlanticus,hae_atl,12,4
2016_88,halichoeres_poeyi,hal_poe,30,1
2016_88,sparisoma_axillare,spa_axi,20,2
2016_88,sphoeroides_spengleri,sph_spe,10,2
2016_88,holocentrus_adscensionis,hol_ads,15,2
2016_88,pareques_acuminatus,par_acu,15,2
2016_88,diplodus_argenteus,dip_arg,15,10
2016_88,sardinella_brasiliensis,sar_bra,3,1000
2016_88,emblemariopsis_signifer,emb_sig,3,10
2016_88,malacoctenus_delalandii,mal_del,8,8
2016_88,hypleurochilus_fissicornis,hyp_fis,6,5
2016_88,parablennius_marmoreus,par_mar,8,5
2016_88,parablennius_pilicornis,par_pil,8,12
2016_88,stegastes_fuscus,ste_fus,12,25
2016_89,abudefduf_saxatilis,abu_sax,12,25
2016_89,epinephelus_marginatus,epi_mar,10,2
2016_89,kyphosus_vaigiensis,kyp_vai,15,4
2016_89,orthopristis_ruber,ort_rub,15,4
2016_89,haemulon_atlanticus,hae_atl,12,5
2016_89,holocentrus_adscensionis,hol_ads,30,1
2016_89,diplodus_argenteus,dip_arg,15,10
2016_89,parablennius_pilicornis,par_pil,5,2
2016_89,malacoctenus_delalandii,mal_del,8,5
2016_89,hypleurochilus_fissicornis,hyp_fis,5,5
2016_89,parablennius_marmoreus,par_mar,8,1
2016_89,emblemariopsis_signifer,emb_sig,3,2
2016_89,stegastes_fuscus,ste_fus,10,15
2016_90,haemulon_aurolineatum,hae_aur,15,10
2016_90,haemulon_aurolineatum,hae_aur,18,20
2016_90,haemulon_aurolineatum,hae_aur,20,10
2016_90,azurina_multilineata,azu_mul,10,1
2016_90,chromis_limbata,chr_lim,10,3
2016_90,chromis_limbata,chr_lim,8,1
2016_90,chromis_limbata,chr_lim,12,2
2016_90,lutjanus_analis,lut_ana,35,1
2016_90,diplodus_argenteus,dip_arg,20,2
2016_90,malacoctenus_delalandii,mal_del,5,2
2016_90,diplectrum_formosum,dip_for,7,4
2016_90,coryphopterus_glaucofraenum,cor_gla,5,5
2016_90,coryphopterus_glaucofraenum,cor_gla,7,3
2016_90,coryphopterus_glaucofraenum,cor_gla,3,1
2016_90,stegastes_fuscus,ste_fus,10,1
2016_90,pseudupeneus_maculatus,pse_mac,7,3
2016_90,sphoeroides_spengleri,sph_spe,5,1
2016_90,parablennius_pilicornis,par_pil,8,2
2016_90,parablennius_pilicornis,par_pil,5,1
2016_91,serranus_flaviventris,ser_fla,10,1
2016_91,serranus_flaviventris,ser_fla,7,2
2016_91,diplectrum_radiale,dip_rad,10,2
2016_91,diplectrum_formosum,dip_for,8,3
2016_91,chromis_limbata,chr_lim,10,2
2016_91,haemulon_aurolineatum,hae_aur,18,30
2016_91,haemulon_aurolineatum,hae_aur,20,10
2016_91,haemulon_aurolineatum,hae_aur,15,10
2016_91,orthopristis_ruber,ort_rub,30,3
2016_91,orthopristis_ruber,ort_rub,15,5
2016_91,diplodus_argenteus,dip_arg,20,3
2016_91,diplodus_argenteus,dip_arg,18,2
2016_91,diplodus_argenteus,dip_arg,15,1
2016_91,anisotremus_virginicus,ani_vir,22,1
2016_91,anisotremus_virginicus,ani_vir,30,1
2016_91,anisotremus_virginicus,ani_vir,35,1
2016_91,sphoeroides_spengleri,sph_spe,12,1
2016_91,pseudupeneus_maculatus,pse_mac,7,1
2016_91,coryphopterus_glaucofraenum,cor_gla,7,4
2016_91,coryphopterus_glaucofraenum,cor_gla,5,14
2016_91,coryphopterus_glaucofraenum,cor_gla,3,4
2016_91,hyporthodus_niveatus,hyp_niv,5,2
2016_91,parablennius_marmoreus,par_mar,5,1
2016_91,apogon_pseudomaculatus,apo_pse,3,1
2016_92,epinephelus_marginatus,epi_mar,15,1
2016_92,epinephelus_marginatus,epi_mar,20,1
2016_92,haemulon_aurolineatum,hae_aur,20,10
2016_92,haemulon_aurolineatum,hae_aur,18,5
2016_92,diplodus_argenteus,dip_arg,20,1
2016_92,pseudupeneus_maculatus,pse_mac,25,2
2016_92,haemulon_atlanticus,hae_atl,18,1
2016_92,orthopristis_ruber,ort_rub,5,60
2016_92,coryphopterus_glaucofraenum,cor_gla,6,8
2016_92,coryphopterus_glaucofraenum,cor_gla,5,3
2016_92,coryphopterus_glaucofraenum,cor_gla,8,16
2016_92,hyporthodus_niveatus,hyp_niv,5,1
2016_92,hyporthodus_niveatus,hyp_niv,3,1
2016_92,pareques_acuminatus,par_acu,3,1
2016_93,kyphosus_sectatrix,kyp_sec,40,1
2016_93,kyphosus_vaigiensis,kyp_vai,20,4
2016_93,odontoscion_dentex,odo_den,15,1
2016_93,serranus_flaviventris,ser_fla,10,1
2016_93,serranus_flaviventris,ser_fla,12,1
2016_93,diplodus_argenteus,dip_arg,20,1
2016_93,diplodus_argenteus,dip_arg,18,4
2016_93,abudefduf_saxatilis,abu_sax,10,1
2016_93,haemulon_aurolineatum,hae_aur,15,20
2016_93,haemulon_aurolineatum,hae_aur,18,20
2016_93,priacanthus_arenatus,pri_are,35,3
2016_93,malacoctenus_delalandii,mal_del,5,1
2016_93,malacoctenus_delalandii,mal_del,3,1
2016_93,coryphopterus_glaucofraenum,cor_gla,5,1
2016_93,coryphopterus_glaucofraenum,cor_gla,3,1
2016_93,stegastes_fuscus,ste_fus,10,1
2016_93,azurina_multilineata,azu_mul,10,1
2016_93,hypleurochilus_fissicornis,hyp_fis,3,1
2016_93,epinephelus_marginatus,epi_mar,15,1
2016_93,epinephelus_marginatus,epi_mar,30,1
2016_94,epinephelus_marginatus,epi_mar,25,1
2016_94,epinephelus_marginatus,epi_mar,20,2
2016_94,epinephelus_marginatus,epi_mar,18,2
2016_94,stegastes_fuscus,ste_fus,10,4
2016_94,stegastes_fuscus,ste_fus,12,2
2016_94,haemulon_aurolineatum,hae_aur,18,3
2016_94,anisotremus_virginicus,ani_vir,30,1
2016_94,anisotremus_virginicus,ani_vir,15,1
2016_94,haemulon_aurolineatum,hae_aur,20,2
2016_94,diplodus_argenteus,dip_arg,18,1
2016_94,anisotremus_virginicus,ani_vir,20,2
2016_94,anisotremus_virginicus,ani_vir,18,1
2016_94,sparisoma_frondosum,spa_fro,40,1
2016_94,holocentrus_adscensionis,hol_ads,25,1
2016_94,anisotremus_surinamensis,ani_sur,25,1
2016_94,chromis_limbata,chr_lim,10,1
2016_94,parablennius_marmoreus,par_mar,3,6
2016_94,parablennius_marmoreus,par_mar,5,1
2016_94,parablennius_pilicornis,par_pil,5,2
2016_94,parablennius_pilicornis,par_pil,3,4
2016_94,orthopristis_ruber,ort_rub,15,1
2016_94,coryphopterus_glaucofraenum,cor_gla,5,5
2016_94,coryphopterus_glaucofraenum,cor_gla,7,8
2016_94,coryphopterus_glaucofraenum,cor_gla,3,2
2016_95,haemulon_aurolineatum,hae_aur,20,4
2016_95,haemulon_aurolineatum,hae_aur,18,10
2016_95,priacanthus_arenatus,pri_are,35,1
2016_95,diplodus_argenteus,dip_arg,20,3
2016_95,sardinella_brasiliensis,sar_bra,7,80
2016_95,pomacanthus_paru,pom_par,35,1
2016_95,pomacanthus_paru,pom_par,30,1
2016_95,anisotremus_virginicus,ani_vir,20,1
2016_95,anisotremus_virginicus,ani_vir,25,2
2016_95,anisotremus_virginicus,ani_vir,15,1
2016_95,epinephelus_marginatus,epi_mar,18,1
2016_95,acanthurus_chirurgus,aca_chi,32,1
2016_95,odontoscion_dentex,odo_den,10,3
2016_95,parablennius_pilicornis,par_pil,3,1
2016_95,parablennius_pilicornis,par_pil,5,1
2016_95,malacoctenus_delalandii,mal_del,3,1
2016_95,hypleurochilus_fissicornis,hyp_fis,2,1
2016_95,stegastes_fuscus,ste_fus,10,1
2016_95,holocentrus_adscensionis,hol_ads,20,1
2016_95,emblemariopsis_signifer,emb_sig,2,2
2016_95,parablennius_marmoreus,par_mar,3,1
2016_95,abudefduf_saxatilis,abu_sax,3,14
2016_96,canthigaster_figueiredoi,can_fig,15,1
2016_96,abudefduf_saxatilis,abu_sax,12,13
2016_96,abudefduf_saxatilis,abu_sax,10,5
2016_96,abudefduf_saxatilis,abu_sax,15,2
2016_96,abudefduf_saxatilis,abu_sax,3,10
2016_96,haemulon_aurolineatum,hae_aur,10,20
2016_96,haemulon_aurolineatum,hae_aur,15,14
2016_96,odontoscion_dentex,odo_den,15,4
2016_96,odontoscion_dentex,odo_den,7,1
2016_96,odontoscion_dentex,odo_den,12,4
2016_96,odontoscion_dentex,odo_den,10,2
2016_96,diplodus_argenteus,dip_arg,15,2
2016_96,diplodus_argenteus,dip_arg,18,2
2016_96,stegastes_fuscus,ste_fus,10,3
2016_96,stegastes_fuscus,ste_fus,2,2
2016_96,stegastes_fuscus,ste_fus,8,3
2016_96,pomacanthus_paru,pom_par,40,1
2016_96,malacoctenus_delalandii,mal_del,4,3
2016_96,malacoctenus_delalandii,mal_del,5,2
2016_96,malacoctenus_delalandii,mal_del,7,1
2016_96,parablennius_pilicornis,par_pil,2,1
2016_96,parablennius_pilicornis,par_pil,4,3
2016_96,parablennius_pilicornis,par_pil,5,2
2016_96,epinephelus_marginatus,epi_mar,15,1
2016_96,emblemariopsis_signifer,emb_sig,2,2
2016_96,emblemariopsis_signifer,emb_sig,4,1
2016_96,parablennius_marmoreus,par_mar,5,1
2016_96,parablennius_marmoreus,par_mar,3,2
2016_96,hypleurochilus_fissicornis,hyp_fis,2,1
2016_96,hypleurochilus_fissicornis,hyp_fis,4,1
2016_96,hyporthodus_niveatus,hyp_niv,5,1
2016_97,odontoscion_dentex,odo_den,20,1
2016_97,odontoscion_dentex,odo_den,10,3
2016_97,odontoscion_dentex,odo_den,12,2
2016_97,odontoscion_dentex,odo_den,18,1
2016_97,odontoscion_dentex,odo_den,15,3
2016_97,stegastes_fuscus,ste_fus,8,3
2016_97,stegastes_fuscus,ste_fus,10,2
2016_97,stegastes_fuscus,ste_fus,12,1
2016_97,abudefduf_saxatilis,abu_sax,15,1
2016_97,abudefduf_saxatilis,abu_sax,18,2
2016_97,abudefduf_saxatilis,abu_sax,3,18
2016_97,abudefduf_saxatilis,abu_sax,5,2
2016_97,abudefduf_saxatilis,abu_sax,12,6
2016_97,abudefduf_saxatilis,abu_sax,10,5
2016_97,priacanthus_arenatus,pri_are,35,1
2016_97,haemulon_aurolineatum,hae_aur,15,15
2016_97,diplodus_argenteus,dip_arg,18,2
2016_97,diplodus_argenteus,dip_arg,25,2
2016_97,sparisoma_axillare,spa_axi,45,1
2016_97,epinephelus_marginatus,epi_mar,15,1
2016_97,parablennius_pilicornis,par_pil,5,1
2016_97,chaetodon_striatus,cha_str,8,1
2016_97,malacoctenus_delalandii,mal_del,3,1
2016_97,malacoctenus_delalandii,mal_del,5,1
2016_97,emblemariopsis_signifer,emb_sig,3,1
2016_97,parablennius_marmoreus,par_mar,3,1
2016_98,epinephelus_marginatus,epi_mar,15,1
2016_98,epinephelus_marginatus,epi_mar,20,1
2016_98,abudefduf_saxatilis,abu_sax,15,3
2016_98,abudefduf_saxatilis,abu_sax,10,3
2016_98,abudefduf_saxatilis,abu_sax,18,18
2016_98,abudefduf_saxatilis,abu_sax,12,2
2016_98,haemulon_aurolineatum,hae_aur,15,3
2016_98,haemulon_aurolineatum,hae_aur,18,1
2016_98,haemulon_aurolineatum,hae_aur,6,7
2016_98,anisotremus_surinamensis,ani_sur,20,1
2016_98,anisotremus_surinamensis,ani_sur,15,3
2016_98,odontoscion_dentex,odo_den,20,2
2016_98,odontoscion_dentex,odo_den,18,4
2016_98,odontoscion_dentex,odo_den,12,3
2016_98,odontoscion_dentex,odo_den,10,2
2016_98,ophioblennius_sp,oph_sp,15,2
2016_98,ophioblennius_sp,oph_sp,12,2
2016_98,pempheris_schomburgkii,pem_sch,8,1
2016_98,anisotremus_virginicus,ani_vir,25,1
2016_98,anisotremus_virginicus,ani_vir,18,1
2016_98,anisotremus_virginicus,ani_vir,12,1
2016_98,pareques_acuminatus,par_acu,12,1
2016_98,malacoctenus_delalandii,mal_del,5,1
2016_98,malacoctenus_delalandii,mal_del,3,2
2016_98,malacoctenus_delalandii,mal_del,2,1
2016_98,parablennius_pilicornis,par_pil,3,4
2016_98,parablennius_pilicornis,par_pil,4,2
2016_98,diplodus_argenteus,dip_arg,18,1
2016_98,parablennius_marmoreus,par_mar,5,3
2016_98,parablennius_marmoreus,par_mar,3,2
2016_98,stegastes_fuscus,ste_fus,8,1
2016_98,stegastes_fuscus,ste_fus,12,1
2016_98,stegastes_fuscus,ste_fus,10,1
2016_98,stegastes_fuscus,ste_fus,3,1
2016_98,hypleurochilus_fissicornis,hyp_fis,3,1
2016_98,emblemariopsis_signifer,emb_sig,3,2
2016_99,kyphosus_vaigiensis,kyp_vai,25,1
2016_99,seriola_rivoliana,ser_riv,40,4
2016_99,chaetodon_striatus,cha_str,5,1
2016_99,bodianus_rufus,bod_ruf,18,1
2016_99,caranx_crysos,car_cry,30,40
2016_99,anisotremus_virginicus,ani_vir,30,2
2016_99,epinephelus_marginatus,epi_mar,12,1
2016_99,anisotremus_virginicus,ani_vir,20,1
2016_99,anisotremus_virginicus,ani_vir,18,2
2016_99,diplodus_argenteus,dip_arg,20,1
2016_99,haemulon_aurolineatum,hae_aur,18,4
2016_99,sparisoma_axillare,spa_axi,15,1
2016_99,abudefduf_saxatilis,abu_sax,15,2
2016_99,abudefduf_saxatilis,abu_sax,12,3
2016_99,abudefduf_saxatilis,abu_sax,10,2
2016_99,abudefduf_saxatilis,abu_sax,18,7
2016_99,abudefduf_saxatilis,abu_sax,5,4
2016_99,abudefduf_saxatilis,abu_sax,7,3
2016_99,malacoctenus_delalandii,mal_del,3,4
2016_99,malacoctenus_delalandii,mal_del,5,5
2016_99,parablennius_pilicornis,par_pil,3,1
2016_99,parablennius_pilicornis,par_pil,5,1
2016_99,parablennius_marmoreus,par_mar,2,2
2016_99,hypleurochilus_fissicornis,hyp_fis,4,2
2016_99,hypleurochilus_fissicornis,hyp_fis,3,8
2016_99,emblemariopsis_signifer,emb_sig,2,2
2016_99,emblemariopsis_signifer,emb_sig,4,1
2016_100,anisotremus_virginicus,ani_vir,40,3
2016_100,diplodus_argenteus,dip_arg,15,1
2016_100,haemulon_aurolineatum,hae_aur,13,14
2016_100,chromis_limbata,chr_lim,9,1
2016_100,coryphopterus_glaucofraenum,cor_gla,5,10
2016_100,parablennius_marmoreus,par_mar,3,1
2016_100,parablennius_pilicornis,par_pil,9,3
2016_100,hyporthodus_niveatus,hyp_niv,4,1
2016_100,malacoctenus_delalandii,mal_del,4,1
2016_100,coryphopterus_glaucofraenum,cor_gla,7,2
2016_100,malacoctenus_delalandii,mal_del,6,1
2016_101,haemulon_aurolineatum,hae_aur,15,37
2016_101,anisotremus_virginicus,ani_vir,18,2
2016_101,odontoscion_dentex,odo_den,17,1
2016_101,diplodus_argenteus,dip_arg,15,2
2016_101,sparisoma_axillare,spa_axi,60,1
2016_101,anisotremus_virginicus,ani_vir,30,2
2016_101,anisotremus_virginicus,ani_vir,12,1
2016_101,malacoctenus_delalandii,mal_del,7,3
2016_101,coryphopterus_glaucofraenum,cor_gla,4,8
2016_101,parablennius_pilicornis,par_pil,3,2
2016_101,parablennius_pilicornis,par_pil,4,2
2016_101,stegastes_fuscus,ste_fus,7,1
2016_101,serranus_flaviventris,ser_fla,5,1
2016_102,haemulon_aurolineatum,hae_aur,15,28
2016_102,haemulon_aurolineatum,hae_aur,2,15
2016_102,diplodus_argenteus,dip_arg,12,15
2016_102,abudefduf_saxatilis,abu_sax,12,1
2016_102,anisotremus_virginicus,ani_vir,50,3
2016_102,anisotremus_virginicus,ani_vir,60,1
2016_102,epinephelus_marginatus,epi_mar,15,1
2016_102,parablennius_pilicornis,par_pil,5,1
2016_102,coryphopterus_glaucofraenum,cor_gla,4,1
2016_102,parablennius_pilicornis,par_pil,2,1
2016_102,parablennius_marmoreus,par_mar,5,1
2016_102,malacoctenus_delalandii,mal_del,5,1
2016_103,haemulon_aurolineatum,hae_aur,15,52
2016_103,anisotremus_virginicus,ani_vir,50,1
2016_103,diplodus_argenteus,dip_arg,20,3
2016_103,bodianus_rufus,bod_ruf,50,1
2016_103,anisotremus_virginicus,ani_vir,10,1
2016_103,anisotremus_virginicus,ani_vir,13,1
2016_103,epinephelus_marginatus,epi_mar,17,1
2016_103,malacoctenus_delalandii,mal_del,4,2
2016_103,coryphopterus_glaucofraenum,cor_gla,4,10
2016_103,coryphopterus_glaucofraenum,cor_gla,7,2
2016_103,epinephelus_marginatus,epi_mar,16,1
2016_103,stegastes_fuscus,ste_fus,5,1
2016_103,stegastes_fuscus,ste_fus,10,2
2016_103,malacoctenus_delalandii,mal_del,3,1
2016_104,haemulon_aurolineatum,hae_aur,15,27
2016_104,anisotremus_virginicus,ani_vir,20,1
2016_104,serranus_flaviventris,ser_fla,10,1
2016_104,anisotremus_virginicus,ani_vir,25,1
2016_104,coryphopterus_glaucofraenum,cor_gla,4,2
2016_104,hyporthodus_niveatus,hyp_niv,14,1
2016_104,coryphopterus_glaucofraenum,cor_gla,7,2
2016_105,abudefduf_saxatilis,abu_sax,13,11
2016_105,haemulon_aurolineatum,hae_aur,12,6
2016_105,pomacanthus_paru,pom_par,15,1
2016_105,bodianus_rufus,bod_ruf,15,1
2016_105,holocentrus_adscensionis,hol_ads,35,2
2016_105,priacanthus_arenatus,pri_are,20,1
2016_105,anisotremus_virginicus,ani_vir,12,2
2016_105,diplodus_argenteus,dip_arg,15,3
2016_105,abudefduf_saxatilis,abu_sax,10,13
2016_105,emblemariopsis_signifer,emb_sig,2,5
2016_105,parablennius_marmoreus,par_mar,4,1
2016_105,stegastes_fuscus,ste_fus,13,1
2016_105,malacoctenus_delalandii,mal_del,6,1
2016_105,stegastes_fuscus,ste_fus,10,2
2016_105,malacoctenus_delalandii,mal_del,3,1
2016_106,abudefduf_saxatilis,abu_sax,8,7
2016_106,abudefduf_saxatilis,abu_sax,10,11
2016_106,diplodus_argenteus,dip_arg,12,5
2016_106,abudefduf_saxatilis,abu_sax,17,3
2016_106,anisotremus_virginicus,ani_vir,15,1
2016_106,anisotremus_virginicus,ani_vir,10,1
2016_106,kyphosus_vaigiensis,kyp_vai,17,3
2016_106,emblemariopsis_signifer,emb_sig,2,7
2016_106,parablennius_pilicornis,par_pil,4,1
2016_106,emblemariopsis_signifer,emb_sig,3,2
2016_106,parablennius_marmoreus,par_mar,4,3
2016_106,stegastes_fuscus,ste_fus,12,1
2016_107,haemulon_aurolineatum,hae_aur,12,2
2016_107,haemulon_aurolineatum,hae_aur,17,1
2016_107,odontoscion_dentex,odo_den,13,1
2016_107,priacanthus_arenatus,pri_are,35,2
2016_107,abudefduf_saxatilis,abu_sax,15,6
2016_107,anisotremus_virginicus,ani_vir,12,2
2016_107,abudefduf_saxatilis,abu_sax,12,1
2016_107,epinephelus_marginatus,epi_mar,17,2
2016_107,emblemariopsis_signifer,emb_sig,2,8
2016_107,emblemariopsis_signifer,emb_sig,3,4
2016_107,parablennius_pilicornis,par_pil,4,1
2016_107,stegastes_fuscus,ste_fus,10,2
2016_107,malacoctenus_delalandii,mal_del,3,1
2016_108,azurina_multilineata,azu_mul,12,4
2016_108,haemulon_aurolineatum,hae_aur,15,4
2016_108,odontoscion_dentex,odo_den,15,12
2016_108,abudefduf_saxatilis,abu_sax,15,3
2016_108,abudefduf_saxatilis,abu_sax,12,6
2016_108,odontoscion_dentex,odo_den,10,2
2016_108,haemulon_aurolineatum,hae_aur,12,12
2016_108,epinephelus_marginatus,epi_mar,15,1
2016_108,emblemariopsis_signifer,emb_sig,2,18
2016_108,emblemariopsis_signifer,emb_sig,3,3
2016_108,stegastes_fuscus,ste_fus,8,3
2016_108,pempheris_schomburgkii,pem_sch,8,2
2016_108,parablennius_marmoreus,par_mar,4,1
2016_108,stegastes_fuscus,ste_fus,10,3
2016_108,parablennius_pilicornis,par_pil,4,4
2016_108,parablennius_pilicornis,par_pil,7,1
2016_108,stegastes_fuscus,ste_fus,12,3
2016_109,abudefduf_saxatilis,abu_sax,10,7
2016_109,haemulon_aurolineatum,hae_aur,12,6
2016_109,anisotremus_virginicus,ani_vir,12,1
2016_109,anisotremus_surinamensis,ani_sur,12,2
2016_109,holocentrus_adscensionis,hol_ads,40,1
2016_109,abudefduf_saxatilis,abu_sax,16,1
2016_109,abudefduf_saxatilis,abu_sax,8,4
2016_109,odontoscion_dentex,odo_den,10,4
2016_109,sardinella_brasiliensis,sar_bra,2,40
2016_109,anisotremus_virginicus,ani_vir,10,1
2016_109,odontoscion_dentex,odo_den,15,3
2016_109,emblemariopsis_signifer,emb_sig,3,2
2016_109,emblemariopsis_signifer,emb_sig,1,5
2016_109,emblemariopsis_signifer,emb_sig,2,2
2016_109,parablennius_pilicornis,par_pil,4,4
2016_109,malacoctenus_delalandii,mal_del,4,2
2016_110,mycteroperca_acutirostris,myc_acu,12,1
2016_110,sparisoma_axillare,spa_axi,15,1
2016_110,pseudupeneus_maculatus,pse_mac,15,1
2016_110,haemulon_aurolineatum,hae_aur,15,17
2016_110,holocentrus_adscensionis,hol_ads,15,2
2016_110,diplodus_argenteus,dip_arg,13,5
2016_110,sparisoma_axillare,spa_axi,20,1
2016_110,anisotremus_virginicus,ani_vir,17,1
2016_110,anisotremus_virginicus,ani_vir,40,1
2016_110,anisotremus_virginicus,ani_vir,15,2
2016_110,haemulon_aurolineatum,hae_aur,12,5
2016_110,parablennius_pilicornis,par_pil,4,2
2016_110,coryphopterus_glaucofraenum,cor_gla,7,8
2016_110,coryphopterus_glaucofraenum,cor_gla,4,23
2016_110,malacoctenus_delalandii,mal_del,4,1
2016_110,hyporthodus_niveatus,hyp_niv,2,1
2016_110,emblemariopsis_signifer,emb_sig,1,2
2016_110,parablennius_marmoreus,par_mar,5,2
2016_110,stegastes_fuscus,ste_fus,10,2
2016_110,coryphopterus_glaucofraenum,cor_gla,3,9
2016_111,haemulon_aurolineatum,hae_aur,15,19
2016_111,diplodus_argenteus,dip_arg,15,2
2016_111,anisotremus_virginicus,ani_vir,12,3
2016_111,anisotremus_virginicus,ani_vir,25,1
2016_111,pseudupeneus_maculatus,pse_mac,17,1
2016_111,coryphopterus_glaucofraenum,cor_gla,5,20
2016_111,coryphopterus_glaucofraenum,cor_gla,3,14
2016_111,coryphopterus_glaucofraenum,cor_gla,7,7
2016_111,hyporthodus_niveatus,hyp_niv,2,1
2016_111,malacoctenus_delalandii,mal_del,3,1
2016_111,emblemariopsis_signifer,emb_sig,2,2
2016_111,serranus_flaviventris,ser_fla,8,1
2016_111,emblemariopsis_signifer,emb_sig,1,1
2016_111,stegastes_fuscus,ste_fus,2,1
2016_112,haemulon_aurolineatum,hae_aur,13,22
2016_112,anisotremus_virginicus,ani_vir,12,2
2016_112,sparisoma_axillare,spa_axi,17,1
2016_112,chaetodon_striatus,cha_str,13,2
2016_112,diplodus_argenteus,dip_arg,20,1
2016_112,coryphopterus_glaucofraenum,cor_gla,7,9
2016_112,coryphopterus_glaucofraenum,cor_gla,5,7
2016_112,hyporthodus_niveatus,hyp_niv,2,1
2016_112,coryphopterus_glaucofraenum,cor_gla,3,4
2016_112,emblemariopsis_signifer,emb_sig,1,2
2016_112,parablennius_marmoreus,par_mar,4,2
2016_112,stegastes_fuscus,ste_fus,10,3
2016_112,stegastes_fuscus,ste_fus,12,2
2016_112,serranus_flaviventris,ser_fla,8,1
2016_112,emblemariopsis_signifer,emb_sig,2,1
2016_113,epinephelus_marginatus,epi_mar,15,1
2016_113,pomacanthus_paru,pom_par,40,1
2016_113,anisotremus_virginicus,ani_vir,15,1
2016_113,anisotremus_virginicus,ani_vir,12,1
2016_113,anisotremus_virginicus,ani_vir,30,1
2016_113,haemulon_aurolineatum,hae_aur,15,7
2016_113,holocentrus_adscensionis,hol_ads,20,1
2016_113,bodianus_rufus,bod_ruf,35,1
2016_113,haemulon_aurolineatum,hae_aur,20,11
2016_113,abudefduf_saxatilis,abu_sax,15,2
2016_113,chaetodon_striatus,cha_str,13,1
2016_113,stegastes_fuscus,ste_fus,10,4
2016_113,stegastes_fuscus,ste_fus,4,1
2016_113,emblemariopsis_signifer,emb_sig,2,3
2016_113,coryphopterus_glaucofraenum,cor_gla,3,12
2016_113,coryphopterus_glaucofraenum,cor_gla,4,15
2016_113,parablennius_marmoreus,par_mar,4,2
2016_113,coryphopterus_glaucofraenum,cor_gla,7,3
2016_113,malacoctenus_delalandii,mal_del,4,1
2016_114,diplodus_argenteus,dip_arg,13,2
2016_114,haemulon_aurolineatum,hae_aur,17,14
2016_114,haemulon_aurolineatum,hae_aur,20,7
2016_114,anisotremus_virginicus,ani_vir,30,1
2016_114,epinephelus_marginatus,epi_mar,40,1
2016_114,chaetodon_striatus,cha_str,13,2
